"GeneID1"	"GeneID2"	"UniprotA"	"UniprotB"	"Symbol1"	"Symbol2"	"pW"	"pNI"	"pInt"
"801"	"22938"	"UNKNOWN"	"Q13573"	"CALM1"	"SNW1"	4.32452716409095e-12	0.00825205594143063	0.991747944054245
"810"	"22938"	"P27482"	"Q13573"	"CALML3"	"SNW1"	1.8185962600723e-22	0.16286078602464	0.83713921397536
"810"	"151903"	"P27482"	"Q8WUD4"	"CALML3"	"CCDC12"	1.12085346201424e-7	0.202627702255597	0.797372185659057
"284467"	"151987"	"Q7Z5A8-2"	"Q9NY27"	"FAM19A3"	"PPP4R2"	1.44693869019214e-6	0.117197205374494	0.882801347686815
"169355"	"54878"	"Q6ZQW0-2"	"Q6V1X1-3"	"IDO2"	"DPP8"	1.41607269141793e-11	0.00174427730141653	0.998255722684423
"153364"	"388552"	"Q68D91-2"	"Q6QNY0"	"MBLAC2"	"BLOC1S3"	0.0000258148077560045	0.0000455780168355798	0.999928607175408
"80742"	"10992"	"P79522-2"	"Q13435"	"PRR3"	"SF3B2"	3.0734886692617e-17	0.0804518103638714	0.919548189636128
"80742"	"114034"	"P79522-2"	"Q96GM8"	"PRR3"	"TOE1"	1.92619691542261e-7	0.0543342937818065	0.945665513598502
"6418"	"57683"	"Q01105-2"	"Q9HCK1"	"SET"	"ZDBF2"	0.0000259760030941428	0.00103194611679027	0.998942077880116
"654341"	"84292"	"Q6DHY5"	"Q9BRX9"	"TBC1D3G"	"WDR83"	0.0179808042534022	0.00197285775314514	0.980046337993453
"151278"	"10992"	"Q96MF4"	"Q13435"	"CCDC140"	"SF3B2"	5.43167669859304e-17	0.207028310860732	0.792971689139268
"116173"	"64121"	"Q96DZ9-2"	"Q9HB90"	"CMTM5"	"RRAGC"	0.0000227420692175291	0.107877902472564	0.892099355458219
"960"	"56949"	"P16070-10"	"Q9HCS7"	"CD44"	"XAB2"	3.43420295909078e-11	0.00422051556183869	0.995779484403819
"960"	"9716"	"P16070-10"	"O60306"	"CD44"	"AQR"	1.46367102351928e-11	0.0134131294347213	0.986586870550642
"960"	"51362"	"P16070-10"	"O60508"	"CD44"	"CDC40"	8.78141965585879e-7	0.0171310646721464	0.982868057185888
"80824"	"11319"	"Q9BY84"	"O95905"	"DUSP16"	"ECD"	1.43807229280885e-9	0.196579148068691	0.803420850493237
"80824"	"60625"	"Q9BY84"	"Q9H5Z1"	"DUSP16"	"DHX35"	8.53978012792371e-7	0.094589045958097	0.90541010006389
"1857"	"56949"	"Q92997"	"Q9HCS7"	"DVL3"	"XAB2"	2.55835111382795e-9	0.00562848805597895	0.99437150938567
"1857"	"9716"	"Q92997"	"O60306"	"DVL3"	"AQR"	1.08408352093311e-14	0.00336810915518552	0.996631890844804
"1857"	"84292"	"Q92997"	"Q9BRX9"	"DVL3"	"WDR83"	0.0000524163583540711	0.00701206231945216	0.992935521322194
"1857"	"22938"	"Q92997"	"Q13573"	"DVL3"	"SNW1"	5.12775793762615e-14	0.18495802608637	0.815041973913579
"1857"	"151903"	"Q92997"	"Q8WUD4"	"DVL3"	"CCDC12"	1.95636883766418e-9	0.018334516858551	0.98166548118508
"1857"	"10450"	"Q92997"	"Q9UNP9-2"	"DVL3"	"PPIE"	2.64593338962494e-7	0.0205544166642521	0.979445318742409
"1857"	"25949"	"Q92997"	"O95926"	"DVL3"	"SYF2"	1.01542654258379e-9	0.000654863860960876	0.999345135123613
"54455"	"8030"	"Q6P3S6"	"Q16204"	"FBXO42"	"CCDC6"	1.07050725981099e-12	0.000515695452730601	0.999484304546199
"51517"	"54960"	"Q9NZQ3-2"	"Q9NWZ8"	"NCKIPSD"	"GEMIN8"	0.0000642507062217765	0.000516752535461775	0.999418996758316
"9129"	"57819"	"O43395"	"Q9Y333"	"PRPF3"	"LSM2"	1.721640206631e-11	0.0678850766306301	0.932114923352154
"9129"	"25804"	"O43395"	"Q9Y4Z0"	"PRPF3"	"LSM4"	4.4858804158241e-28	0.000014553001058545	0.99998544699894
"9129"	"9733"	"O43395"	"Q15020"	"PRPF3"	"SART3"	8.3801208794741e-27	5.8845452833885e-9	0.99999999411545
"9129"	"24148"	"O43395"	"O94906"	"PRPF3"	"PRPF6"	3.37788902624986e-15	0.0254516986111183	0.974548301388878
"9129"	"9958"	"O43395"	"Q9Y4E8-2"	"PRPF3"	"USP15"	8.9578429695329e-27	0.015406974735818	0.98459302526418
"9129"	"84619"	"O43395"	"Q8N5A5-2"	"PRPF3"	"ZGPAT"	4.21322268567566e-11	0.00723756834562269	0.992762431612245
"9129"	"64852"	"O43395"	"Q9H6E5"	"PRPF3"	"TUT1"	1.27497963098337e-10	1.25665475515112e-7	0.999999874207027
"9129"	"9128"	"O43395"	"O43172-2"	"PRPF3"	"PRPF4"	2.8261220612901e-26	6.3045966045488e-7	0.99999936954034
"9129"	"9416"	"O43395"	"Q9BUQ8"	"PRPF3"	"DDX23"	5.0929899955265e-26	0.0061050730914033	0.9938949269086
"9129"	"9416"	"O43395"	"Q9BUQ8"	"PRPF3"	"DDX23"	5.0929899955265e-26	0.0061050730914033	0.9938949269086
"9129"	"26121"	"O43395"	"Q8WWY3"	"PRPF3"	"PRPF31"	1.3344274702211e-27	0.0018345040632395	0.99816549593676
"9129"	"4809"	"O43395"	"P55769"	"PRPF3"	"NHP2L1"	2.32302996934866e-11	0.102636942376972	0.897363057599798
"9129"	"56257"	"O43395"	"Q7L2J0"	"PRPF3"	"MEPCE"	1.33000298154959e-13	0.0000753009160486489	0.999924699083818
"9129"	"9465"	"O43395"	"Q9P0M2"	"PRPF3"	"AKAP7"	3.1954937340965e-10	8.89862739536414e-6	0.999991101053055
"9129"	"9092"	"O43395"	"O43290"	"PRPF3"	"SART1"	1.1479804688066e-29	0.0052213301233451	0.99477866987666
"9129"	"9092"	"O43395"	"O43290"	"PRPF3"	"SART1"	1.1479804688066e-29	0.0052213301233451	0.99477866987666
"9129"	"6633"	"O43395"	"P62316"	"PRPF3"	"SNRPD2"	1.23656770346436e-14	0.214049344408164	0.785950655591823
"9129"	"80204"	"O43395"	"Q86XK2-5"	"PRPF3"	"FBXO11"	5.81274584679816e-12	0.205776369295928	0.794223630698259
"9129"	"51690"	"O43395"	"Q9UK45"	"PRPF3"	"LSM7"	1.3995508620879e-24	0.00079913797337999	0.99920086202662
"9129"	"29766"	"O43395"	"Q9NYL9"	"PRPF3"	"TMOD3"	1.6551761426925e-30	0.014346506384282	0.98565349361572
"9129"	"9410"	"O43395"	"Q96DI7"	"PRPF3"	"SNRNP40"	2.5164522718846e-30	0.0307981675736	0.9692018324264
"9129"	"11017"	"O43395"	"Q8WVK2"	"PRPF3"	"SNRNP27"	8.3404465158131e-23	0.02002794028926	0.97997205971074
"9129"	"79171"	"O43395"	"Q9BTD8-2"	"PRPF3"	"RBM42"	7.5180588410996e-16	0.24319181584821	0.75680818415179
"9129"	"6628"	"O43395"	"P14678-2"	"PRPF3"	"SNRPB"	1.4232400433249e-26	0.00013600466697834	0.99986399533302
"9129"	"6628"	"O43395"	"P14678-2"	"PRPF3"	"SNRPB"	1.4232400433249e-26	0.00013600466697834	0.99986399533302
"9129"	"6634"	"O43395"	"P62318"	"PRPF3"	"SNRPD3"	1.4411052925155e-24	0.00069469115660761	0.99930530884339
"9129"	"338657"	"O43395"	"Q86UT8"	"PRPF3"	"CCDC84"	1.432986054332e-15	0.00012465154888061	0.99987534845112
"23185"	"23350"	"Q92615"	"O15042-2"	"LARP4B"	"U2SURP"	1.28515295539949e-13	0.172987402820299	0.827012597179573
"57326"	"133957"	"Q96AQ6-2"	"Q96BQ5"	"PBXIP1"	"CCDC127"	2.33516542288478e-7	1.08793931594122e-8	0.999999755604065
"6801"	"27339"	"O43815-2"	"Q9UMS4"	"STRN"	"PRPF19"	7.1190508640982e-25	0.14684504747675	0.85315495252325
"1616"	"10992"	"Q9UER7-2"	"Q13435"	"DAXX"	"SF3B2"	1.81010996189662e-16	0.182250564528014	0.817749435471985
"27042"	"26121"	"Q68CQ4"	"Q8WWY3"	"DIEXF"	"PRPF31"	8.1342501631672e-29	0.000061720220392074	0.99993827977961
"9053"	"8030"	"Q14244"	"Q16204"	"MAP7"	"CCDC6"	2.66286046885853e-11	0.000706866276778165	0.999293133696593
"79798"	"25929"	"Q96C12"	"Q8TEQ6"	"ARMC5"	"GEMIN5"	5.47501795341922e-15	0.216311563557952	0.783688436442042
"9091"	"54878"	"Q9BRB3"	"Q6V1X1-3"	"PIGQ"	"DPP8"	3.14333760824029e-10	0.0000555444189536387	0.999944455266713
"4849"	"10078"	"O75175"	"Q9Y5U2-2"	"CNOT3"	"TSSC4"	7.80394787733542e-11	0.0492686684159312	0.950731331506029
"91949"	"282991"	"P83436"	"Q6QNY1"	"COG7"	"BLOC1S2"	1.09770459438585e-7	0.014405442746183	0.985594447483358
"165829"	"11319"	"Q8NFN8"	"O95905"	"GPR156"	"ECD"	2.5725563186857e-10	0.0235983433651589	0.976401656377585
"165829"	"10078"	"Q8NFN8"	"Q9Y5U2-2"	"GPR156"	"TSSC4"	1.16073850737377e-9	0.0488021656240562	0.951197833215205
"10291"	"6629"	"Q15459"	"P08579"	"SF3A1"	"SNRPB2"	2.7207121347736e-24	0.00055990844974988	0.99944009155025
"10291"	"6629"	"Q15459"	"P08579"	"SF3A1"	"SNRPB2"	2.7207121347736e-24	0.00055990844974988	0.99944009155025
"26133"	"8030"	"Q8TEL6"	"Q16204"	"TRPC4AP"	"CCDC6"	5.0200934848498e-22	9.9588184309583e-8	0.99999990041182
"9100"	"151987"	"Q14694-2"	"Q9NY27"	"USP10"	"PPP4R2"	3.1356514853129e-21	0.071318408730258	0.92868159126974
"11218"	"25929"	"Q9UHI6"	"Q8TEQ6"	"DDX20"	"GEMIN5"	1.59303734983647e-13	0.000150053227314341	0.999849946772526
"11218"	"54960"	"Q9UHI6"	"Q9NWZ8"	"DDX20"	"GEMIN8"	2.9366080369649e-15	3.936440035406e-6	0.99999606355996
"11218"	"79760"	"Q9UHI6"	"Q9H840"	"DDX20"	"GEMIN7"	1.1638403875693e-14	3.6143586717412e-6	0.99999638564132
"535"	"55004"	"Q93050-1"	"Q6IAA8"	"ATP6V0A1"	"LAMTOR1"	1.7620653258826e-31	0.014844440414575	0.98515555958543
"54878"	"7314"	"Q6V1X1-3"	"P0CG47"	"DPP8"	"UBB"	8.84064868384804e-12	0.00127326806340377	0.998726731927756
"54878"	"262"	"Q6V1X1-3"	"P17707"	"DPP8"	"AMD1"	5.27842510427382e-9	0.000878950304502556	0.999121044417072
"54878"	"3956"	"Q6V1X1-3"	"P09382"	"DPP8"	"LGALS1"	0.0575569450364489	0.0899229954569135	0.852520059506638
"54878"	"55086"	"Q6V1X1-3"	"Q6NSI4"	"DPP8"	"CXorf57"	1.0976871263911e-24	2.0841571293645e-6	0.99999791584287
"54878"	"91039"	"Q6V1X1-3"	"Q86TI2-2"	"DPP8"	"DPP9"	7.5290398882498e-18	1.2505577992065e-10	0.99999999987494
"54878"	"1762"	"Q6V1X1-3"	"Q09019"	"DPP8"	"DMWD"	2.53973442092123e-7	0.0559573467830978	0.94404239924346
"54878"	"26267"	"Q6V1X1-3"	"Q9UK96"	"DPP8"	"FBXO10"	0.0088194650373334	0.103159299768337	0.88802123519433
"54878"	"8427"	"Q6V1X1-3"	"Q9UDV7"	"DPP8"	"ZNF282"	0.0125973656461931	0.0122359548812202	0.975166679472587
"54878"	"84626"	"Q6V1X1-3"	"A5PL33-2"	"DPP8"	"KRBA1"	0.114201709001241	0.00307664333998276	0.882721647658776
"8241"	"6188"	"P98175-2"	"P23396"	"RBM10"	"RPS3"	9.2308213646917e-41	0.18694800663937	0.81305199336063
"8241"	"5158"	"P98175-2"	"P35913-2"	"RBM10"	"PDE6B"	2.24936684047515e-9	0.000115021320004335	0.999884976430629
"10460"	"27339"	"Q9Y6A5"	"Q9UMS4"	"TACC3"	"PRPF19"	8.21025410778704e-16	0.0351542811861465	0.964845718813853
"55622"	"23020"	"Q6P3X3"	"O75643"	"TTC27"	"SNRNP200"	2.81882865990115e-15	0.216874187395219	0.783125812604778
"55622"	"10594"	"Q6P3X3"	"Q6P2Q9"	"TTC27"	"PRPF8"	4.98853631644099e-17	0.180494720864143	0.819505279135857
"55622"	"11319"	"Q6P3X3"	"O95905"	"TTC27"	"ECD"	3.77474245944231e-10	0.00433261176789926	0.995667387854626
"55622"	"10078"	"Q6P3X3"	"Q9Y5U2-2"	"TTC27"	"TSSC4"	4.58407292659335e-10	0.00608456316105071	0.993915436380542
"57473"	"84064"	"Q96KM6"	"Q9H0R4"	"ZNF512B"	"HDHD2"	0.0492788816196157	0.0146695319742106	0.936051586406174
"63827"	"57683"	"Q96GW7"	"Q9HCK1"	"BCAN"	"ZDBF2"	0.00762024551373449	0.00554447852594039	0.986835275960325
"9904"	"114034"	"Q9Y4C8"	"Q96GM8"	"RBM19"	"TOE1"	1.55729639054844e-6	0.147545760119859	0.852452682583751
"9958"	"8030"	"Q9Y4E8-2"	"Q16204"	"USP15"	"CCDC6"	2.09370953740348e-10	0.00279571657161301	0.997204283219016
"9343"	"10594"	"Q15029"	"Q6P2Q9"	"EFTUD2"	"PRPF8"	7.57095081992906e-16	0.00449384641232826	0.995506153587671
"9343"	"23020"	"Q15029"	"O75643"	"EFTUD2"	"SNRNP200"	5.68526157430068e-16	0.00779212780047322	0.992207872199526
"9343"	"143884"	"Q15029"	"Q2TBE0-2"	"EFTUD2"	"CWF19L2"	2.37065113464471e-6	0.0254003037898318	0.974597325559034
"9343"	"56949"	"Q15029"	"Q9HCS7"	"EFTUD2"	"XAB2"	2.33231347551721e-12	0.0107755238268127	0.989224476170855
"9343"	"60625"	"Q15029"	"Q9H5Z1"	"EFTUD2"	"DHX35"	1.73987322572478e-10	0.000550909565690801	0.999449090260322
"9343"	"9416"	"Q15029"	"Q9BUQ8"	"EFTUD2"	"DDX23"	5.8023021177352e-30	0.0018341375610632	0.99816586243894
"9343"	"22938"	"Q15029"	"Q13573"	"EFTUD2"	"SNW1"	4.9572587175591e-36	0.18241508661657	0.81758491338343
"9343"	"11319"	"Q15029"	"O95905"	"EFTUD2"	"ECD"	3.6920053227769e-26	0.00010299653826805	0.99989700346173
"9343"	"9716"	"Q15029"	"O60306"	"EFTUD2"	"AQR"	5.48871350560093e-11	0.00924963437492812	0.990750365570185
"9343"	"151903"	"Q15029"	"Q8WUD4"	"EFTUD2"	"CCDC12"	2.9861963992394e-25	0.055873626506004	0.944126373494
"9343"	"25949"	"Q15029"	"O95926"	"EFTUD2"	"SYF2"	1.0375011474893e-20	0.03733236271806	0.96266763728194
"9343"	"10078"	"Q15029"	"Q9Y5U2-2"	"EFTUD2"	"TSSC4"	2.5810012503976e-29	0.000062469528418763	0.99993753047158
"9343"	"51362"	"Q15029"	"O60508"	"EFTUD2"	"CDC40"	1.85357122555077e-7	0.024769101461771	0.975230713181106
"56969"	"10992"	"UNKNOWN"	"Q13435"	"RPL23AP32"	"SF3B2"	2.99223354237816e-17	0.17531049540785	0.82468950459215
"56969"	"23350"	"UNKNOWN"	"O15042-2"	"RPL23AP32"	"U2SURP"	1.99742806102288e-14	0.0581876505161714	0.941812349483809
"56969"	"114034"	"UNKNOWN"	"Q96GM8"	"RPL23AP32"	"TOE1"	0.00314769366533456	0.170457184592399	0.826395121742266
"27128"	"90060"	"Q9UIA0"	"Q96HB5"	"CYTH4"	"CCDC120"	7.66665056499203e-9	6.26083157103631e-9	0.999999986072518
"8649"	"64121"	"Q9UHA4"	"Q9HB90"	"LAMTOR3"	"RRAGC"	2.79592758682915e-12	4.83814449841927e-6	0.999995161852706
"8649"	"55004"	"Q9UHA4"	"Q6IAA8"	"LAMTOR3"	"LAMTOR1"	2.2151817093768e-23	0.000011393670492955	0.99998860632951
"8649"	"28956"	"Q9UHA4"	"Q9Y2Q5-2"	"LAMTOR3"	"LAMTOR2"	7.8467137309377e-20	0.000016426256827995	0.99998357374317
"8649"	"10325"	"Q9UHA4"	"Q5VZM2-2"	"LAMTOR3"	"RRAGB"	1.6529764178091e-22	0.000072024528752223	0.99992797547125
"8649"	"153129"	"Q9UHA4"	"Q8NBW4-2"	"LAMTOR3"	"SLC38A9"	2.34069532024071e-9	0.0000256108130046844	0.9999743868463
"25804"	"26121"	"Q9Y4Z0"	"Q8WWY3"	"LSM4"	"PRPF31"	1.1868233578168e-28	0.044816250900137	0.95518374909986
"25804"	"9092"	"Q9Y4Z0"	"O43290"	"LSM4"	"SART1"	3.8788593975236e-27	0.15868487321686	0.84131512678314
"6223"	"23451"	"P39019"	"O75533"	"RPS19"	"SF3B1"	6.74834734247394e-14	0.0718378533595809	0.928162146640352
"6223"	"10992"	"P39019"	"Q13435"	"RPS19"	"SF3B2"	4.96925306440484e-14	0.082685848469632	0.917314151530318
"6223"	"114034"	"P39019"	"Q96GM8"	"RPS19"	"TOE1"	5.11342230245297e-12	0.000709723891557962	0.999290276103329
"6223"	"23350"	"P39019"	"O15042-2"	"RPS19"	"U2SURP"	4.8598732799245e-28	0.17764610898707	0.82235389101293
"6223"	"6627"	"P39019"	"P09661"	"RPS19"	"SNRPA1"	5.5557930342882e-31	0.071312518144491	0.92868748185551
"6223"	"10181"	"P39019"	"P52756"	"RPS19"	"RBM5"	2.2382778684749e-21	0.15872101912505	0.84127898087495
"96764"	"4622"	"Q96RS0"	"Q9Y623"	"TGS1"	"MYH4"	9.82038769372887e-7	0.0159060337882848	0.984092984172946
"96764"	"4625"	"Q96RS0"	"P12883"	"TGS1"	"MYH7"	2.35526558976188e-6	0.00366302866502422	0.996334616069386
"96764"	"51602"	"Q96RS0"	"Q9Y2X3"	"TGS1"	"NOP58"	4.6240037833491e-27	8.2117204981104e-6	0.9999917882795
"96764"	"6625"	"Q96RS0"	"P08621"	"TGS1"	"SNRNP70"	1.1453173883225e-19	0.042529029042524	0.95747097095748
"96764"	"6634"	"Q96RS0"	"P62318"	"TGS1"	"SNRPD3"	3.2505568975883e-15	0.0033214814344689	0.99667851856553
"10907"	"9416"	"P83876"	"Q9BUQ8"	"TXNL4A"	"DDX23"	6.9598468661745e-28	0.18147574732339	0.81852425267661
"10907"	"6628"	"P83876"	"P14678-2"	"TXNL4A"	"SNRPB"	4.406576843591e-35	0.12267750537317	0.87732249462683
"55166"	"8030"	"Q7L2Z9"	"Q16204"	"CENPQ"	"CCDC6"	1.12719525007266e-8	0.0113901956288554	0.988609793099192
"54935"	"56259"	"Q9BVJ7"	"Q8WYA6"	"DUSP23"	"CTNNBL1"	0.0281212311722396	0.193866479328868	0.778012289498892
"57456"	"23020"	"Q96AT1"	"O75643"	"KIAA1143"	"SNRNP200"	3.28666149901545e-15	0.0300833598194162	0.969916640180581
"57456"	"10594"	"Q96AT1"	"Q6P2Q9"	"KIAA1143"	"PRPF8"	2.75879778770113e-16	0.0393465765525854	0.960653423447414
"57456"	"56949"	"Q96AT1"	"Q9HCS7"	"KIAA1143"	"XAB2"	1.63668771244697e-11	0.000432556997838788	0.999567442985794
"57456"	"60625"	"Q96AT1"	"Q9H5Z1"	"KIAA1143"	"DHX35"	1.42915449580903e-8	0.004929548025623	0.995070437682832
"57456"	"988"	"Q96AT1"	"Q99459"	"KIAA1143"	"CDC5L"	2.1017664603279e-13	0.0877241269824729	0.912275873017317
"57456"	"9716"	"Q96AT1"	"O60306"	"KIAA1143"	"AQR"	3.78139407209632e-13	0.000130641659304883	0.999869358340317
"57456"	"84292"	"Q96AT1"	"Q9BRX9"	"KIAA1143"	"WDR83"	0.0201201392076821	0.00192010399468251	0.977959756797635
"57456"	"22938"	"Q96AT1"	"Q13573"	"KIAA1143"	"SNW1"	3.63620618496996e-17	0.20065000852236	0.79934999147764
"57456"	"11319"	"Q96AT1"	"O95905"	"KIAA1143"	"ECD"	3.14523014313336e-10	0.0154062940293435	0.984593705656133
"57456"	"51362"	"Q96AT1"	"O60508"	"KIAA1143"	"CDC40"	2.3176340736502e-8	0.0120014141551504	0.987998562668509
"57456"	"151903"	"Q96AT1"	"Q8WUD4"	"KIAA1143"	"CCDC12"	2.49499286447367e-9	0.0551409718162795	0.944859025688728
"57456"	"55696"	"Q96AT1"	"Q9NW64-2"	"KIAA1143"	"RBM22"	0.000148392564998334	0.158926591788211	0.84092501564679
"57456"	"10450"	"Q96AT1"	"Q9UNP9-2"	"KIAA1143"	"PPIE"	1.24764277016618e-9	0.0131559185210868	0.98684408023127
"5202"	"51362"	"Q9UHV9"	"O60508"	"PFDN2"	"CDC40"	6.93521645184084e-9	0.0122193647084747	0.987780628356309
"6147"	"10992"	"P62750"	"Q13435"	"RPL23A"	"SF3B2"	4.3072218959987e-17	0.178881886898421	0.821118113101579
"6147"	"114034"	"P62750"	"Q96GM8"	"RPL23A"	"TOE1"	7.68955903052786e-7	0.109081511010631	0.890917720033466
"11017"	"56259"	"Q8WVK2"	"Q8WYA6"	"SNRNP27"	"CTNNBL1"	0.00208812998322422	0.0146144312326276	0.983297438784148
"55031"	"56259"	"Q96K76-2"	"Q8WYA6"	"USP47"	"CTNNBL1"	0.000642782571655341	0.0114060880380034	0.987951129390341
"55004"	"58528"	"Q6IAA8"	"Q9NQL2"	"LAMTOR1"	"RRAGD"	8.63616940022687e-12	2.64235077879558e-7	0.999999735756286
"55004"	"64121"	"Q6IAA8"	"Q9HB90"	"LAMTOR1"	"RRAGC"	1.36140059905443e-9	0.0000215495542696104	0.99997844908433
"55004"	"64121"	"Q6IAA8"	"Q9HB90"	"LAMTOR1"	"RRAGC"	1.36140059905443e-9	0.0000215495542696104	0.99997844908433
"55004"	"28956"	"Q6IAA8"	"Q9Y2Q5-2"	"LAMTOR1"	"LAMTOR2"	5.2539394626812e-23	0.000048429875589486	0.99995157012441
"55004"	"28956"	"Q6IAA8"	"Q9Y2Q5-2"	"LAMTOR1"	"LAMTOR2"	5.2539394626812e-23	0.000048429875589486	0.99995157012441
"55004"	"23545"	"Q6IAA8"	"Q9Y487"	"LAMTOR1"	"ATP6V0A2"	1.4620145004874e-23	0.054698965027008	0.94530103497299
"55004"	"85365"	"Q6IAA8"	"Q9H553-2"	"LAMTOR1"	"ALG2"	4.97141829866093e-9	1.02163281202511e-7	0.999999892865301
"55004"	"282991"	"Q6IAA8"	"Q6QNY1"	"LAMTOR1"	"BLOC1S2"	0.0255365495476102	0.00495798593488929	0.969505464517501
"55004"	"282991"	"Q6IAA8"	"Q6QNY1"	"LAMTOR1"	"BLOC1S2"	0.0255365495476102	0.00495798593488929	0.969505464517501
"55004"	"23788"	"Q6IAA8"	"Q9Y6C9"	"LAMTOR1"	"MTCH2"	2.64657116536612e-11	0.0297885661900571	0.970211433783477
"55004"	"5564"	"Q6IAA8"	"Q9Y478"	"LAMTOR1"	"PRKAB1"	6.39272005542696e-6	0.0248878197508687	0.975105787529076
"55004"	"5565"	"Q6IAA8"	"O43741"	"LAMTOR1"	"PRKAB2"	0.00175036223393041	0.0406375915538973	0.957612046212172
"55004"	"5571"	"Q6IAA8"	"P54619"	"LAMTOR1"	"PRKAG1"	1.15831669203577e-13	0.205065051715408	0.794934948284476
"55004"	"55240"	"Q6IAA8"	"Q658P3-2"	"LAMTOR1"	"STEAP3"	0.000628927013741384	0.0290929491554825	0.970278123830776
"55004"	"118426"	"Q6IAA8"	"Q969J3"	"LAMTOR1"	"LOH12CR1"	2.0576491847756e-13	0.0000205140912319532	0.999979485908562
"55004"	"54785"	"Q6IAA8"	"Q96GS4"	"LAMTOR1"	"C17orf59"	1.536681613368e-24	2.9473875934996e-8	0.99999997052612
"55004"	"10542"	"Q6IAA8"	"O43504"	"LAMTOR1"	"HBXIP"	1.3554976307264e-21	0.00029031964970895	0.99970968035029
"55004"	"8560"	"Q6IAA8"	"O15121"	"LAMTOR1"	"DEGS1"	0.000276655137701493	0.173484050678303	0.826239294183995
"55004"	"5562"	"Q6IAA8"	"Q13131-2"	"LAMTOR1"	"PRKAA1"	5.76221267181126e-12	0.000846107318047614	0.99915389267619
"55004"	"5563"	"Q6IAA8"	"P54646"	"LAMTOR1"	"PRKAA2"	2.33131582012012e-11	0.00347637127624128	0.996523628700446
"55004"	"11230"	"Q6IAA8"	"O60831"	"LAMTOR1"	"PRAF2"	0.0000309995589108487	0.133841938324779	0.866127062116311
"55004"	"23052"	"Q6IAA8"	"O94919"	"LAMTOR1"	"ENDOD1"	0.00365860902098065	0.184373144700967	0.811968246278052
"55004"	"9941"	"Q6IAA8"	"Q9Y2C4"	"LAMTOR1"	"EXOG"	3.2651454352425e-16	0.027299095739169	0.97270090426083
"55004"	"10325"	"Q6IAA8"	"Q5VZM2-2"	"LAMTOR1"	"RRAGB"	1.8070269636816e-27	0.0000288845282121	0.99997111547179
"55004"	"10325"	"Q6IAA8"	"Q5VZM2-2"	"LAMTOR1"	"RRAGB"	1.8070269636816e-27	0.0000288845282121	0.99997111547179
"55004"	"201163"	"Q6IAA8"	"Q8NFG4"	"LAMTOR1"	"FLCN"	0.000402505289221246	0.00248988788622719	0.997107606824552
"55004"	"80230"	"Q6IAA8"	"Q96T51"	"LAMTOR1"	"RUFY1"	0.000524262890796042	0.0298993168202704	0.969576420288934
"55004"	"153129"	"Q6IAA8"	"Q8NBW4-2"	"LAMTOR1"	"SLC38A9"	6.90272246094166e-10	0.0000107980315846005	0.999989201278143
"55004"	"153129"	"Q6IAA8"	"Q8NBW4-2"	"LAMTOR1"	"SLC38A9"	6.90272246094166e-10	0.0000107980315846005	0.999989201278143
"55004"	"79036"	"Q6IAA8"	"Q9BQD3"	"LAMTOR1"	"C19orf50"	3.4976073308157e-23	0.0022461517278271	0.99775384827217
"55004"	"5789"	"Q6IAA8"	"P23468-3"	"LAMTOR1"	"PTPRD"	0.0040695853394281	0.0185841938963059	0.977346220764266
"55004"	"23557"	"Q6IAA8"	"O95295"	"LAMTOR1"	"SNAPIN"	8.08455714990036e-11	0.00604841792422151	0.993951581994933
"4149"	"8030"	"P61244-2"	"Q16204"	"MAX"	"CCDC6"	3.2582380401163e-16	0.13109290168096	0.86890709831904
"10728"	"60625"	"Q15185"	"Q9H5Z1"	"PTGES3"	"DHX35"	2.26987425001109e-12	0.000308510343029561	0.999691489654701
"10728"	"11319"	"Q15185"	"O95905"	"PTGES3"	"ECD"	1.99254396572498e-8	0.00765972459307604	0.992340255481484
"10728"	"25929"	"Q15185"	"Q8TEQ6"	"PTGES3"	"GEMIN5"	2.21201816427422e-12	0.0136506213172532	0.986349378680535
"6631"	"6628"	"P09234"	"P14678-2"	"SNRPC"	"SNRPB"	1.1480851136594e-26	0.000089639078897653	0.9999103609211
"57146"	"151903"	"Q96B96"	"Q8WUD4"	"TMEM159"	"CCDC12"	3.18273247555918e-11	0.000214020211308399	0.999785979756864
"128653"	"151903"	"UNKNOWN"	"Q8WUD4"	"C20orf141"	"CCDC12"	2.7047544249981e-9	0.215370653141549	0.784629344153697
"151903"	"143884"	"Q8WUD4"	"Q2TBE0-2"	"CCDC12"	"CWF19L2"	1.71636681518788e-6	0.00687428894542022	0.993123994687765
"151903"	"143884"	"Q8WUD4"	"Q2TBE0-2"	"CCDC12"	"CWF19L2"	1.71636681518788e-6	0.00687428894542022	0.993123994687765
"151903"	"56949"	"Q8WUD4"	"Q9HCS7"	"CCDC12"	"XAB2"	2.09922374756926e-12	0.00214166752841492	0.997858332469486
"151903"	"56949"	"Q8WUD4"	"Q9HCS7"	"CCDC12"	"XAB2"	2.09922374756926e-12	0.00214166752841492	0.997858332469486
"151903"	"55094"	"Q8WUD4"	"Q9BRR8"	"CCDC12"	"GPATCH1"	0.000665994536193619	0.0120506172620027	0.987283388201804
"151903"	"60625"	"Q8WUD4"	"Q9H5Z1"	"CCDC12"	"DHX35"	0.0000269453511494963	0.0463042762738739	0.953668778374977
